"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0000022",0.0796749105101128,0.719763685204582,3.81458895662518,0.188687088802713,0.861346480651734,1
"FBgn0000024",6.40628919476961,-0.210807084219817,0.690348536133397,-0.305363266793518,0.975683517474503,1
"FBgn0000028",0.438900024085017,-1.4142147107607,2.77952373212081,-0.508797494483572,0.659524476794239,1
"FBgn0000032",989.730032286706,0.0919050485189279,0.147697433794496,0.622252168895522,1,1
"FBgn0000036",0.589596332729872,0.0654492210860497,2.30477082787974,0.028397279371268,0.981668174871905,1
"FBgn0000037",14.0948138653578,-0.463068060151127,0.49140258254399,-0.94233949230349,0.982609545111719,1
"FBgn0000039",0.438900024085017,-1.4142147107607,2.77952373212081,-0.508797494483572,0.659524476794239,1
"FBgn0000042",82207.7246355838,-0.314524848355443,0.140541527905049,-2.23794954447869,1,1
"FBgn0000043",31162.0800981548,-0.619578732154977,0.123317574125114,-5.02425332764309,0.999999999999531,1
"FBgn0000044",27.0142162829088,-0.414972810160749,0.414720947406562,-1.00060730656544,0.995557294134209,1
"FBgn0000045",6.49768786824646,-0.152661935180837,0.713899929798214,-0.213842205060851,0.98074660509187,1
"FBgn0000046",23.6865655871929,-0.604238547671245,0.461037057233028,-1.31060733229919,0.973990032010297,1
"FBgn0000047",9.27446768376142,-0.682066956502575,0.658141000210039,-1.03635384558157,0.893485338513911,1
"FBgn0000052",2342.87838063352,0.135495999150006,0.136696700558132,0.991216310245789,1,1
"FBgn0000053",2100.27876868186,-0.296060124559037,0.137257340696281,-2.15697115401755,1,1
"FBgn0000054",654.288209497534,0.119920698613297,0.118496314252885,1.01202049506259,1,1
"FBgn0000055",0.087343676946538,-0.900294226591478,3.81016488296462,-0.236287471604372,0.826890433420868,1
"FBgn0000057",682.648317882294,0.0235498507924822,0.121581340900129,0.193696258143978,1,1
"FBgn0000061",1.57835265432906,-0.310106427010615,1.48005727814109,-0.209523260748462,0.899952681990076,1
"FBgn0000063",404.771774959063,-0.205592739600995,0.129916344831066,-1.58250095373553,1,1
"FBgn0000064",7917.16080656924,-0.299544253664885,0.10345668245668,-2.89535916435666,1,1
"FBgn0000075",2.0524421521127,0.414316618230114,1.20415946899794,0.344071220545976,0.872313418151808,1
"FBgn0000077",224.199083286086,0.055965058878142,0.156728955591524,0.357081808316271,1,1
"FBgn0000078",29.0157817140274,1.02026003037423,0.397263628969355,2.56821907663975,0.886401557120551,1
"FBgn0000079",159.515293800957,1.06709582155452,0.354053870930245,3.01393632203714,0.889279826050973,1
"FBgn0000083",5442.63170454361,0.00828809271678708,0.134450902972131,0.061644009326624,1,1
"FBgn0000084",1695.91002088768,0.148623275155421,0.170432736861151,0.872034785643921,0.999999999999999,1
"FBgn0000092",12.6128982724471,-0.753564351565151,0.497203125796993,-1.51560662527458,0.933359917249054,1
"FBgn0000094",21.0900088710877,-0.452451865431408,0.452641769016863,-0.999580455012211,0.989682357004749,1
"FBgn0000097",3047.82384416528,-0.0070429191489026,0.121621870341479,-0.057908327911157,1,1
"FBgn0000099",1.6717340460854,0.442704651504353,1.43490295918348,0.308525847459588,0.857275785551622,1
"FBgn0000100",25406.8374384528,0.16121418638132,0.130427071843794,1.23604849899873,1,1
"FBgn0000108",50.0739541500761,-0.205864541835435,0.37105492497431,-0.554808811255336,0.999758560095812,1
"FBgn0000109",132.528164098497,0.240012844850485,0.280810968861331,0.854713210896714,0.999996387931336,1
"FBgn0000114",3.69120564589978,0.0148607006931957,1.08919901722937,0.013643696384337,0.995782549040058,1
"FBgn0000115",572.481675889813,-0.0639572272585526,0.119346116805084,-0.535897010901555,1,1
"FBgn0000116",658.392246950606,-1.29078588445878,0.189937543015044,-6.79584385461144,0.864658056718512,1
"FBgn0000117",10812.682313563,-0.156734041118858,0.116529514123348,-1.34501582966314,1,1
"FBgn0000119",643.493604010952,0.105325583399132,0.119175976266118,0.883782006232038,1,1
"FBgn0000121",9.0803732161961,-0.081799586878591,0.616227522821909,-0.132742508000947,0.994446629609801,1
"FBgn0000137",0.087343676946538,-0.900294226591478,3.81016488296462,-0.236287471604372,0.826890433420868,1
"FBgn0000139",647.194002893582,0.403365732474729,0.11223870028784,3.59382041524253,1,1
"FBgn0000140",946.001367635105,-0.0718790076690233,0.14446345833279,-0.497558403339899,1,1
"FBgn0000142",1905.92194472857,0.0986950845658729,0.107085041476008,0.921651457621976,1,1
"FBgn0000146",1576.30641475813,-0.490157617872631,0.0996347156028378,-4.91954651455511,1,1
"FBgn0000147",415.443457019284,-0.419669830003731,0.139503732348087,-3.00830539040045,0.999999999999995,1
"FBgn0000150",8947.89987679134,-0.277537418232594,0.144274551634597,-1.92367548599639,1,1
"FBgn0000152",510.941052499106,-0.1360569856824,0.141819367392129,-0.959368160952263,1,1
"FBgn0000153",24.8029621201495,0.195180312236309,0.411798201050612,0.473970774370432,0.999253329422893,1
"FBgn0000157",0.284854336053305,1.66858963847714,3.61566496086715,0.461489008671025,0.671824804256911,1
"FBgn0000158",6.04274854909531,-0.12761356479252,0.70159720488889,-0.181890070118979,0.984946637006866,1
"FBgn0000163",896.117248934645,0.121624718761683,0.154944937752135,0.784954452376147,1,1
"FBgn0000166",8.04614313802891,0.0158868361416661,0.7033172745779,0.0225884344319577,0.998145459678929,1
"FBgn0000171",6836.91863140907,0.0293808727508678,0.162676456466828,0.180609249727903,1,1
"FBgn0000173",1545.76153518692,-0.153717759443835,0.119276700145041,-1.28874926332564,1,1
"FBgn0000179",1.06412667893113,-0.803687496101413,1.84746163758333,-0.435022562716224,0.753085278058681,1
"FBgn0000180",27.406851861645,-0.39732751021851,0.400187290674652,-0.992853894856779,0.997069961821779,1
"FBgn0000181",13451.8877259857,0.166771093079431,0.100921024002024,1.65249109121293,1,1
"FBgn0000182",3.81786308209388,0.205920891986946,0.914310498817946,0.22521987033198,0.952553258939387,1
"FBgn0000183",2642.64636343421,0.0134256765583133,0.0844951286082749,0.158892906365711,1,1
"FBgn0000210",1573.20060566926,-0.0341015687205611,0.15332558335229,-0.222412776621937,1,1
"FBgn0000212",3287.46496086775,-0.0994254645741098,0.1046900725315,-0.94971244330922,1,1
"FBgn0000216",0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.851279551988804,1
"FBgn0000221",208.619887169355,0.252386226027703,0.163186504739407,1.54661211986089,0.99999999999999,1
"FBgn0000228",781.171311238561,0.104993468418655,0.125346956055953,0.837622800922169,1,1
"FBgn0000229",907.485966864453,0.11438224144583,0.18163411168876,0.629739867596183,0.999999999999988,1
"FBgn0000233",5.15742636729756,0.916230520489225,0.84170620248884,1.08853958516644,0.758067561223878,1
"FBgn0000239",2481.48623953556,0.0279284397269311,0.0946931578866532,0.294936195499586,1,1
"FBgn0000241",8.27984527194858,-0.0515911990009087,0.737266036281963,-0.0699763673654133,0.99293438558988,1
"FBgn0000242",160.670287460628,-0.114292631901885,0.164575766230235,-0.694468174263244,1,1
"FBgn0000244",510.186928378688,0.397801345398095,0.133800670948755,2.97308931694707,1,1
"FBgn0000246",176.411724125697,-0.168165269448775,0.306884510184432,-0.54797574940394,0.999992898484229,1
"FBgn0000247",2662.77441957903,0.162857488178587,0.121347127863134,1.34207946283056,1,1
"FBgn0000250",2251.33709227092,0.101571143429362,0.105972500922171,0.958466984788428,1,1
"FBgn0000251",1.97492562228389,-0.427990027532233,1.19879710859501,-0.357016232741699,0.868290701521302,1
"FBgn0000253",10292.4207422362,-0.079676198816379,0.152799623156167,-0.521442377740337,1,1
"FBgn0000256",2184.41274629441,0.450826538047256,0.129605590764529,3.47844977510523,1,1
"FBgn0000257",753.279359362576,-0.0572815508206556,0.143756502643966,-0.398462328779113,1,1
"FBgn0000258",1079.57216744893,-0.0602734276775621,0.391732751607409,-0.153863641552156,0.999915229182979,1
"FBgn0000259",2030.25470905424,0.0472323683683642,0.179754596968622,0.262760280765499,1,1
"FBgn0000261",1903.17593821783,0.16276195066262,0.127439940015287,1.27716593905409,1,1
"FBgn0000273",2102.23775428587,0.125562660406716,0.149092162046994,0.842181498227508,1,1
"FBgn0000276",69.4968591125523,-0.152137799950484,0.412343003555014,-0.368959333949719,0.999490741109836,1
"FBgn0000277",31.9807517700358,0.487069153072381,0.504665677941511,0.96513231305742,0.977673402979139,1
"FBgn0000278",44.7028436452136,0.669781736754772,0.299853975635829,2.23369303453297,0.997186340195359,1
"FBgn0000279",98.3131469190713,-0.48926435475132,0.230590500716199,-2.12178885613977,0.999994153890185,1
"FBgn0000280",0.49493356146143,-1.02304051726433,2.68355377190293,-0.381226017520374,0.744095168164654,1
"FBgn0000281",0.992636089494352,0.361138403992297,1.76066200778406,0.20511512283202,0.886371742092277,1
"FBgn0000283",3526.31008558795,0.120207583462779,0.117231325559974,1.02538790624936,1,1
"FBgn0000286",484.873825567724,0.531569096645794,0.131464073554569,4.04345523665177,0.999999999999912,1
"FBgn0000287",0.692535396871298,-0.242702972952193,2.44563619721623,-0.0992391972397413,0.93446222945159,1
"FBgn0000289",3448.76262953296,0.180864311050243,0.102115490946305,1.7711740831305,1,1
"FBgn0000299",50847.6179108074,-0.636464548381708,0.132639110961742,-4.7984681423663,0.999999999962528,1
"FBgn0000303",2.69203939162257,-0.740287710840174,1.08250399244401,-0.683866032834481,0.777848832993803,1
"FBgn0000307",1642.82454444605,0.0542395919975012,0.165584407038837,0.327564611713587,1,1
"FBgn0000308",16758.1169758136,-0.0378313143529054,0.148844794101029,-0.254166190906396,1,1
"FBgn0000313",58.3929443931834,-0.0176337429857166,0.23718079415018,-0.0743472634405261,0.999999999873083,1
"FBgn0000316",1.90678747168759,0.323151511296345,1.41692104744046,0.22806599695875,0.895990517913755,1
"FBgn0000317",1436.68048452464,0.0723266801708675,0.12836819439665,0.563431467668558,1,1
"FBgn0000318",906.753616132792,-0.25423262277066,0.140198842791858,-1.81337176333258,1,1
"FBgn0000319",14032.9058467729,-0.0247043668836704,0.12029124477797,-0.205371279757468,1,1
"FBgn0000320",1.16180797341892,0.767106245504516,1.98252296542593,0.386934355305039,0.770594509200696,1
"FBgn0000326",269.368606143896,-0.160264651054239,0.1432501651672,-1.11877463364304,1,1
"FBgn0000330",227.230396667204,0.17424018772314,0.173783555158884,1.00262759363991,0.999999999999988,1
"FBgn0000337",25.3292318266985,-0.00670257508408379,0.377673811152265,-0.0177469945920649,0.999994678105001,1
"FBgn0000338",1832.90401100614,-0.19208908505082,0.168510162646433,-1.13992581832503,0.999999999999996,1
"FBgn0000339",565.948672253472,-0.00844037149093283,0.169453320313071,-0.0498094193453333,1,1
"FBgn0000346",94.0126752243329,-0.641407618724277,0.217889756027881,-2.9437254436239,0.999959342311461,1
"FBgn0000351",34.3175207607977,-0.384315630569344,0.324534342569795,-1.18420635402151,0.999706773542454,1
"FBgn0000352",837.427425801003,-0.0415755795132212,0.108311617680244,-0.383851523997729,1,1
"FBgn0000355",0.372198012999843,0.764643527069436,2.90300739725074,0.263397030194819,0.817650341398171,1
"FBgn0000357",3.41206329792148,-0.391525148238575,0.919191744260483,-0.425945022551925,0.905880511768577,1
"FBgn0000358",0.0796749105101128,0.719763685204582,3.81458895662518,0.188687088802713,0.861346480651734,1
"FBgn0000359",0.512456588636781,1.05843459604419,2.4102595659797,0.439137182975548,0.716917042085882,1
"FBgn0000360",0.655096366188273,-0.0517444809320348,2.54690506818803,-0.0203166115527219,0.986371387283587,1
"FBgn0000363",3.19839034781747,0.0535334339152228,0.982122260430888,0.054507912173517,0.986443259277648,1
"FBgn0000370",11183.3433115426,0.0941507384065096,0.111669984571165,0.843115889807521,1,1
"FBgn0000376",1250.21907629536,-0.0894031388608273,0.137271447124133,-0.651287217654092,1,1
"FBgn0000377",892.783145417565,-0.0886093957346847,0.116984241552952,-0.757447281432141,1,1
"FBgn0000382",733.171575823204,0.125664634242225,0.14254012104126,0.881608864397197,1,1
"FBgn0000384",598.77153580614,-0.0211983970373782,0.164735910360167,-0.128681093217815,1,1
"FBgn0000392",1080.22701781589,-0.465805178675894,0.109278559569869,-4.2625486692847,1,1
"FBgn0000394",621.778335326083,0.18844173114546,0.127137342937602,1.48219025812067,1,1
"FBgn0000395",496.874906795116,0.376217325616299,0.20230330856278,1.85966966279026,0.999999986114617,1
"FBgn0000404",2429.45180115513,-0.0637083922162319,0.100998627738936,-0.630784730866907,1,1
"FBgn0000405",2318.16256844911,-0.526630792179257,0.119357700483138,-4.41220625102154,1,1
"FBgn0000406",265.508207219706,2.03319459859653,0.279509713319366,7.2741464847535,0.0282210350188085,1
"FBgn0000409",4201.61613133004,0.103146529927187,0.113122784434197,0.911810387651723,1,1
"FBgn0000412",2799.14541301722,-0.233856793940102,0.110933824671442,-2.10807474305268,1,1
"FBgn0000413",2709.4017735386,0.00735653577763744,0.151969941289814,0.0484078345704442,1,1
"FBgn0000414",2340.51087850447,0.241932378136603,0.102299494635618,2.36494206543586,1,1
"FBgn0000416",38598.4010589658,0.370506538366434,0.0757246560639634,4.89281242893296,1,1
"FBgn0000422",6.74265395568728,-0.440176694338601,0.677921762080294,-0.649303089176337,0.943119099338026,1
"FBgn0000426",698.185351933298,-0.195364977838338,0.149455223554114,-1.30718066048458,1,1
"FBgn0000427",0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.851279551988804,1
"FBgn0000442",3.58976090424144,-0.341464201663661,0.949714781216114,-0.359543947738093,0.914997132032232,1
"FBgn0000447",619.766935722834,-0.527156783575789,0.118546671250722,-4.44682906752289,1,1
"FBgn0000448",7.61962030656936,-0.366694512915602,0.624460622614153,-0.587217992033708,0.96662503112365,1
"FBgn0000451",0.631110405153444,-0.492185635976972,2.18977039159771,-0.224765864889543,0.858799230405554,1
"FBgn0000454",2699.07549116503,0.00834039784566046,0.14131669699049,0.0590191960559459,1,1
"FBgn0000455",535.580648295711,0.162977098389148,0.167025112235143,0.975764040557588,0.999999999999999,1
"FBgn0000459",4.72119790578584,-0.498060996262631,0.837874376163662,-0.594433975344944,0.892661774407491,1
"FBgn0000463",1.32519236755264,-1.09587570976439,1.61215620557226,-0.679757771595956,0.652644926656688,1
"FBgn0000464",1545.40584906511,0.076328466105186,0.115789504394034,0.659200214256366,1,1
"FBgn0000472",2633.49958171659,0.137034656543172,0.205335244297267,0.667370363096486,0.999999999984076,1
"FBgn0000473",16.1622106885231,-0.0980760030391612,0.508615605838886,-0.192829323192707,0.99791646102418,1
"FBgn0000477",1.55593651749315,0.562700603774505,1.54386453034721,0.364475375082266,0.818876166294654,1
"FBgn0000479",881.74363689341,0.224079306222133,0.120141078391916,1.86513480003199,1,1
"FBgn0000482",1016.7298545619,0.0449749016774783,0.130286816417148,0.345199176050777,1,1
"FBgn0000489",111.800665997973,-0.126222102689289,0.196414701313405,-0.642630627164135,0.999999999998667,1
"FBgn0000490",200.714847330613,-0.863068367951911,0.205361234914555,-4.20268395985742,0.999037345202787,1
"FBgn0000492",0.482571247926677,1.03168633968032,2.44099899350347,0.42264922780635,0.725904006109419,1
"FBgn0000497",2.24832096409629,3.4863552154733,1.67080778343672,2.08662854580563,0.118668222663559,1
"FBgn0000499",965.304181333989,-0.0239984169997726,0.131438413800994,-0.182582977881243,1,1
"FBgn0000500",4.5906580910075,-0.818528504577108,0.866155578435408,-0.945013257382315,0.788010268224126,1
"FBgn0000504",7.05381311023231,-0.688437845370855,0.99158160876061,-0.694282587825869,0.807106911327119,1
"FBgn0000520",600.104217206869,-0.107623627866571,0.192251458827196,-0.559806560236864,0.99999999999978,1
"FBgn0000524",891.434538067256,-0.331268356436498,0.118103848836817,-2.80489043921175,1,1
"FBgn0000527",136.818434758498,0.578906842909815,0.208850483652234,2.77187216800406,0.999994838609643,1
"FBgn0000529",0.502252655783334,0.793413175156198,2.68109136961265,0.295929181731253,0.800098612371528,1
"FBgn0000533",6.69491327965049,-0.33948925533863,0.736841110133046,-0.46073604019913,0.948641697495953,1
"FBgn0000535",177.571465950567,0.712147688710901,0.236763728253848,3.00784116707001,0.999561994547847,1
"FBgn0000536",871.574573296314,-0.0439958993984391,0.152228951497645,-0.289011380329449,1,1
"FBgn0000541",4907.53497226926,0.122129659140647,0.196494813614031,0.621541387756642,0.999999999998827,1
"FBgn0000542",161.252366068971,-0.0411482990644046,0.210218004779801,-0.195741078921886,0.999999999998149,1
"FBgn0000543",727.252014009111,-0.172315782760833,0.15722275216338,-1.09599775089657,1,1
"FBgn0000546",937.51615000797,0.127543288589038,0.1353035638622,0.942645448119422,1,1
"FBgn0000547",341.818021903022,-0.531438981122214,0.200814714667382,-2.6464145418948,0.999999293483861,1
"FBgn0000551",1.61860903967822,-0.0277786047813556,1.57948764299886,-0.0175870985154492,0.991060963262626,1
"FBgn0000556",196243.90431698,0.192102389618261,0.113168602285724,1.69748839994726,1,1
"FBgn0000557",43.7341308235938,-0.308283267397658,0.283756356603497,-1.08643651577622,0.999986641882132,1
"FBgn0000559",107460.019098875,-0.0169186059033114,0.111994305795284,-0.151066661676864,1,1
"FBgn0000560",0.330918536227288,0.137118926217776,3.51084515406208,0.0390558171040747,0.971562109205671,1
"FBgn0000562",1459.2751425309,0.133243880843201,0.110196444106034,1.20914864289986,1,1
"FBgn0000565",602.088255866095,-0.743699337881558,0.181411588295759,-4.09951395535488,0.999984701478508,1
"FBgn0000566",798.3232117264,-0.144053888162871,0.137591590787193,-1.04696724079361,1,1
"FBgn0000567",261.177919822776,1.22641843267271,0.169246414653649,7.24634808472895,0.947003514936699,1
"FBgn0000568",3629.21943784739,0.209078830864864,0.218401172995016,0.957315512539102,0.999999998297539,1
"FBgn0000575",1422.24769661688,-0.311937287534424,0.173768319701363,-1.79513324448621,0.999999999995958,1
"FBgn0000577",0.349397966457172,1.81446498333571,3.37338702964676,0.537876314632569,0.625783247560728,1
"FBgn0000578",5449.57609365189,0.3256691867078,0.112488392564271,2.89513592721781,1,1
"FBgn0000579",8747.44837739629,-0.468882515881863,0.13357133230717,-3.51035291617506,0.999999999999994,1
"FBgn0000581",3447.52686953777,0.156123629270095,0.119349362924777,1.3081228541496,1,1
"FBgn0000588",339.933386184802,0.172099363196786,0.157856553876448,1.09022627803902,1,1
"FBgn0000591",0.125504515033079,0.772410189230799,3.81342573113189,0.202550211723026,0.851279551988804,1
"FBgn0000592",3.23520019938391,0.100174830796548,1.0678090263877,0.0938134332273163,0.972053691385612,1
"FBgn0000594",21.505280933451,0.396519549577728,0.465629812942295,0.851576807490348,0.991125946850762,1
"FBgn0000606",0.880100618936038,0.171573336654892,2.07421061169597,0.0827174134041316,0.949214560782901,1
"FBgn0000611",1381.11303369116,0.211182337781313,0.113398234682761,1.86230710180021,1,1
"FBgn0000615",382.457014293175,0.048887829560833,0.195964777634171,0.249472533539151,0.999999999999936,1
"FBgn0000617",819.388621367137,-0.0645991300292461,0.161910122593599,-0.398981416321898,1,1
"FBgn0000618",151.72002665168,-0.30553338093476,0.193253226148459,-1.58100015727575,0.999999999681186,1
"FBgn0000625",0.464091817696793,-0.409327527928681,2.45542739385566,-0.16670316905031,0.889950795805214,1
"FBgn0000629",1117.35000501314,0.136021233194312,0.129330440875976,1.05173408729621,1,1
"FBgn0000630",20.7692279739226,0.122848397070504,0.479250561135034,0.256334383374649,0.998324892565298,1
"FBgn0000633",24.6651166473495,-1.06698826516407,0.382043953571644,-2.79284164868737,0.87147855574996,1
"FBgn0000634",352.305103674179,-0.376966590712037,0.146904666564527,-2.56606273665553,0.99999999999999,1
"FBgn0000635",153.589865339278,-0.462423947172013,0.33532103334529,-1.37904843772756,0.999013535403267,1
"FBgn0000636",50.0555692361442,0.28402529210759,0.270852406072789,1.04863492344706,0.999996429432799,1
"FBgn0000639",0.882348946657227,1.75863314845342,2.08396066674027,0.84388979913151,0.509562643896993,1
"FBgn0000640",1.06788039144157,0.325800990163664,2.17919905858312,0.149504924242898,0.906057692729919,1
"FBgn0000644",6.04034382374812,1.01129921928273,0.767809199118591,1.31712308271854,0.738306906919238,1
"FBgn0000658",3.95393057502517,-0.617929611301197,0.865997859402759,-0.71354634955721,0.853023460977328,1
"FBgn0000659",2.16928769382924,-0.960175568652027,1.18614059078729,-0.80949558265662,0.694519902712083,1
"FBgn0000662",1177.02435639332,0.132253976904647,0.100233630042568,1.31945712081345,1,1
"FBgn0000667",1500.48249436884,0.108025049690303,0.159004565481309,0.679383320619188,1,1
"FBgn0000709",2264.80155116433,0.157685033538598,0.117841736826461,1.33810853255509,1,1
"FBgn0000711",1054.22117364293,-0.0493431372498233,0.125605854701365,-0.392841061168201,1,1
"FBgn0000715",0.167018587456651,-0.199133464217501,3.80781084362455,-0.0522960494613097,0.961403748390481,1
"FBgn0000719",2103.48669163677,0.118361963218459,0.115038135823516,1.02889326544758,1,1
"FBgn0000721",930.396084103045,-0.0839230660449094,0.106653121745065,-0.786878664888141,1,1
"FBgn0000723",2013.91808753976,0.0737967040783291,0.120700683246123,0.611402538027467,1,1
"FBgn0000808",130.707370562256,0.0226255630334616,0.190694595499032,0.11864816081574,0.999999999999996,1
"FBgn0000810",291.937357460634,0.0374768671795513,0.231322517860806,0.162011323091781,0.99999999988628,1
"FBgn0000826",125.672709110785,-0.598380831051623,0.203639928291779,-2.93842585818559,0.999995233788731,1
"FBgn0000927",33.9658396948468,-0.276424613912233,0.372087316641606,-0.742902543433065,0.999497125803993,1
"FBgn0000928",677.61312347261,-0.470045450898588,0.132827563027377,-3.53876439637538,0.999999999999996,1
"FBgn0000964",0.277391822383485,-0.147407319364052,3.68497048754808,-0.0400023066296346,0.970627031655399,1
"FBgn0000986",2374.76331148278,-0.0467040432981747,0.11990590139408,-0.389505793753039,1,1
"FBgn0000996",1207.38816067516,0.229234291131552,0.104101508140662,2.20202661062133,1,1
"FBgn0001075",44.38551226584,0.0101280786171287,0.30517344528386,0.0331879420495056,0.999999849136978,1
"FBgn0001078",1144.96895658426,0.0062754311591521,0.165273913117577,0.0379698830915181,1,1
"FBgn0001079",376.75091808679,0.0244644067707989,0.132612802445419,0.184479977194268,1,1
"FBgn0001083",189.883006910654,-0.0914269881231081,0.207703275883548,-0.440180771026298,0.999999999994069,1
"FBgn0001084",68.632578755179,-0.375801649746753,0.227334254934655,-1.65307973430917,0.999999619542447,1
"FBgn0001085",9.94534595265103,-0.580126386037765,0.62361632906112,-0.930261699386817,0.930327846451753,1
"FBgn0001086",1137.42419030309,-0.00146006564496714,0.10309865727589,-0.0141618298777649,1,1
"FBgn0001087",1704.4552673577,-0.0854553169785326,0.114677450493576,-0.745179776937227,1,1
"FBgn0001089",51.9275986701211,-0.164204653141213,0.283421025859989,-0.579366518919913,0.999998782351285,1
"FBgn0001090",41.4414495139348,-0.644279344523565,0.304698451527814,-2.11448184686541,0.997510723033305,1
"FBgn0001091",4323.4864368713,-0.707932555458357,0.159126121178488,-4.44887709331069,0.999999678125584,1
"FBgn0001092",9128.37294929525,-0.374980004882868,0.148639386943988,-2.52274994261226,0.999999999999981,1
"FBgn0001098",495.639000022685,0.27864412400397,0.137988470972633,2.01932902103998,1,1
"FBgn0001104",6854.85020476451,-0.0727364633836002,0.0822974279613623,-0.883824260191328,1,1
"FBgn0001105",4157.90269005022,-0.0784167920446779,0.0983994749267676,-0.79692287080839,1,1
"FBgn0001108",2258.19644570516,0.142130158056594,0.108780836516746,1.30657349775679,1,1
"FBgn0001112",0.782156385912821,-1.04133847318999,2.34791484953925,-0.443516285692534,0.716981543912235,1
"FBgn0001114",39031.0535937364,0.522728650521396,0.123274474086191,4.24036406884944,0.999999999999999,1
"FBgn0001120",1.78353716408564,-0.968936763758788,1.33700524027985,-0.724706780921798,0.686792645773735,1
